Democrat Yea,Republican Yea,Democrat Nay,Republican Nay,Democrat Not Voting,Republican Not Voting,,Senate Democrat Yea,Senate Republican Yea,Senate Democrat Nay,Senate Republican Nay,Senate Democrat Not Voting,Senate Republican Not Voting
248,172,0,0,7,6,,,,,,,
5,164,247,12,3,2,,,,,,,
19,177,234,0,2,1,,,,,,,
241,24,13,153,2,1,,,,,,,
249,177,0,0,7,1,,,,,,,
252,177,0,0,3,1,,,,,,,
250,174,0,0,5,4,,,,,,,
248,1,3,176,4,1,,,,,,,
235,0,13,170,7,8,,,,,,,
245,168,3,5,3,1,,,,,,,
251,175,0,0,4,3,,,,,,,
8,144,246,30,7,4,,,,,,,
4,132,244,40,13,6,,,,,,,
40,76,218,95,3,7,,,,,,,
20,161,238,14,3,3,,,,,,,
4,141,254,33,3,4,,,,,,,
14,152,244,23,3,3,,,,,,,
5,147,253,26,3,5,,,,,,,
6,102,254,73,1,3,,,,,,,
9,96,251,77,1,5,,,,,,,
9,115,251,59,1,4,,,,,,,
7,118,253,57,1,3,,,,,,,
9,89,247,84,5,5,,,,,,,
4,101,256,73,1,4,,,,,,,
4,101,255,74,2,3,,,,,,,
3,121,256,53,2,4,,,,,,,
4,105,256,70,1,3,,,,,,,
22,170,225,1,8,7,,,,,,,
240,16,10,158,5,4,,,,,,,
237,1,11,171,7,6,,,,,,,
238,1,11,170,6,7,,,,,,,
232,0,15,172,8,6,,,,,,,
252,32,0,137,9,9,,,,,,,
46,165,212,6,3,7,,,,,,,
20,163,238,9,3,6,,,,,,,
32,167,225,4,4,7,,,,,,,
3,168,248,0,4,10,,,,,,,
244,20,5,148,6,10,,,,,,,
220,158,0,0,35,20,,,,,,,
223,85,0,74,32,19,,,,,,,
220,157,0,0,35,21,,,,,,,
249,177,0,0,6,1,,,,,,,
246,70,2,105,7,3,,,,,,,
247,107,2,70,6,1,,,,,,,
249,177,0,0,6,0,,,,,,,
244,1,5,171,6,6,,,,,,,
241,0,11,174,3,4,,,,,,,
244,0,1,172,2,3,,,,,,,
230,50,23,127,2,1,,,,,,,
250,176,0,0,5,2,,,,,,,
254,109,0,68,1,1,,,,,,,
254,178,0,0,1,0,,,,,,,
243,26,13,152,5,0,,,,,,,
6,42,244,129,11,7,,,,,,,
110,14,144,163,7,1,,,,,,,
9,68,243,104,4,1,,,,,,,
12,57,235,116,9,0,,,,,,,
17,59,236,114,3,0,,,,,,,
9,73,243,98,4,1,,,,,,,
7,71,247,101,2,1,,,,,,,
8,75,244,94,4,3,,,,,,,
19,99,234,70,3,3,,,,,,,
9,73,243,99,4,0,,,,,,,
4,77,252,101,5,0,,,,,,,
6,93,253,85,2,0,,,,,,,
15,154,239,22,1,2,,,,,,,
230,170,23,7,2,1,,,,,,,
220,11,26,165,9,2,,,,,,,
243,6,10,170,2,2,,,,,,,
251,132,0,44,4,2,,,,,,,
9,177,240,0,6,1,,,,,,,
229,54,20,122,6,2,,,,,,,
240,42,9,135,6,1,,,,,,,
239,77,14,95,2,4,,,,,,,
241,1,9,169,5,8,,,,,,,
10,169,241,3,4,6,,,,,,,
6,172,244,0,5,6,,,,,,,
235,2,16,169,4,7,,,,,,,
233,16,0,145,22,17,,,,,,,
226,162,0,0,22,16,,,,,,,
50,156,184,7,21,15,,,,,,,
245,175,0,0,10,3,,,,,,,
246,173,0,1,9,4,,,,,,,
244,175,0,0,11,3,,,,,,,
244,172,0,0,12,6,,,,,,,
19,175,229,0,7,3,,,,,,,
246,65,0,107,9,6,,,,,,,
232,156,0,0,23,22,,,,,,,
229,157,0,0,26,21,,,,,,,
231,156,0,0,24,22,,,,,,,
233,7,12,167,6,4,,,,,,,
201,111,45,63,8,4,,,,,,,
246,142,0,32,9,4,,,,,,,
244,170,0,0,11,8,,,,,,,
241,0,6,173,8,5,,,,,,,
244,171,0,0,11,7,,,,,,,
18,161,240,13,3,4,,,,,,,
251,118,5,57,5,3,,,,,,,
258,158,0,14,3,6,,,,,,,
14,166,236,9,5,3,,,,,,,
250,62,1,113,4,3,,,,,,,
6,155,246,16,9,7,,,,,,,
3,164,245,6,13,8,,,,,,,
0,126,256,45,5,7,,,,,,,
257,171,1,1,3,6,,,,,,,
257,171,0,0,4,7,,,,,,,
257,168,0,5,4,5,,,,,,,
254,171,0,0,7,7,,,,,,,
0,165,257,8,4,5,,,,,,,
172,173,75,0,6,5,,,,,,,
247,6,4,167,5,5,,,,,,,
243,169,0,0,12,8,,,,,,,
241,170,0,0,14,7,,,,,,,
227,104,17,66,11,7,,,,,,,
243,1,5,172,7,4,,,,,,,
248,173,0,0,7,4,,,,,,,
251,172,0,0,4,5,,,,,,,
249,168,0,2,6,7,,,,,,,
85,174,167,0,3,3,,,,,,,
252,29,0,142,3,6,,,,,,,
247,171,0,0,8,6,,,,,,,
4,38,229,126,22,13,,,,,,,
249,86,0,85,6,6,,,,,,,
4,46,227,122,24,9,,,,,,,
239,1,2,169,14,7,,,,,,,
22,169,212,1,21,7,,,,,,,
235,0,10,172,10,5,,,,,,,
246,167,0,4,9,6,,,,,,,
245,161,5,13,5,3,,,,,,,
208,1,25,164,22,12,,,,,,,
212,5,28,162,15,10,,,,,,,
228,58,2,105,25,14,,,,,,,
230,164,1,0,24,13,,,,,,,
193,166,41,0,21,11,,,,,,,
238,2,1,169,16,6,,,,,,,
243,95,1,77,11,5,,,,,,,
247,171,0,1,8,5,,,,,,,
88,170,162,1,5,6,,,,,,,
250,171,0,0,5,6,,,,,,,
245,168,0,0,10,9,,,,,,,
234,0,12,169,9,8,,,,,,,
244,171,0,0,11,6,,,,,,,
243,167,0,1,12,9,,,,,,,
238,70,12,102,5,5,,,,,,,
241,164,5,2,9,11,,,,,,,
22,156,225,9,8,12,,,,,,,
247,165,0,0,8,12,,,,,,,
237,0,11,169,7,8,,,,,,,
241,0,8,170,6,7,,,,,,,
240,3,1,155,8,6,,,,,,,
240,6,2,151,7,7,,,,,,,
246,79,3,90,6,8,,,,,,,
240,23,11,151,4,3,,,,,,,
250,108,0,66,5,3,,,,,,,
252,174,0,0,3,3,,,,,,,
237,0,12,175,6,2,,,,,,,
233,1,14,174,8,2,,,,,,,
246,175,0,0,9,2,,,,,,,
248,174,0,0,7,3,,,,,,,
243,173,0,0,12,4,,,,,,,
34,174,216,0,5,2,,,,,,,
237,44,15,131,4,2,,,,,,,
248,171,0,1,7,5,,,,,,,
233,157,0,0,22,20,,,,,,,
230,154,0,1,25,22,,,,,,,
234,158,0,0,21,19,,,,,,,
244,171,0,0,11,6,,,,,,,
242,172,3,3,10,2,,,,,,,
247,175,0,0,8,2,,,,,,,
246,163,0,11,9,3,,,,,,,
245,173,0,0,10,4,,,,,,,
242,1,5,168,8,8,,,,,,,
239,0,4,170,12,7,,,,,,,
245,170,0,0,10,7,,,,,,,
25,168,223,1,7,8,,,,,,,
244,63,6,108,5,6,,,,,,,
250,171,0,0,5,6,,,,,,,
237,0,7,171,11,6,,,,,,,
221,0,23,170,11,7,,,,,,,
237,0,8,168,10,9,,,,,,,
235,6,10,163,10,8,,,,,,,
234,166,0,0,21,11,,,,,,,
236,165,0,0,19,12,,,,,,,
239,166,0,0,16,11,,,,,,,
246,162,0,9,9,6,,,,,,,
242,169,0,0,13,8,,,,,,,
244,171,0,0,11,6,,,,,,,
246,172,0,0,9,5,,,,,,,
245,172,0,0,10,5,,,,,,,
239,0,8,168,8,9,,,,,,,
240,1,8,170,7,6,,,,,,,
245,170,0,0,10,7,,,,,,,
7,155,243,13,11,9,,,,,,,
251,144,0,24,10,9,,,,,,,
250,164,0,5,11,8,,,,,,,
247,160,1,8,13,9,,,,,,,
251,169,0,0,10,8,,,,,,,
247,163,0,6,14,8,,,,,,,
247,63,0,106,8,8,,,,,,,
244,163,1,1,10,13,,,,,,,
236,0,6,165,13,12,,,,,,,
213,0,27,165,15,12,,,,,,,
242,163,0,0,13,14,,,,,,,
237,161,0,0,24,16,,,,,,,
234,151,1,10,20,16,,,,,,,
216,151,1,0,38,26,,,,,,,
213,146,1,0,41,31,,,,,,,
99,168,147,0,9,9,,,,,,,
243,136,1,32,11,9,,,,,,,
245,167,0,0,10,10,,,,,,,
249,171,0,0,6,6,,,,,,,
249,175,0,0,6,2,,,,,,,
234,127,12,35,7,4,,,,,,,
247,169,0,0,8,8,,,,,,,
236,0,10,173,9,4,,,,,,,
232,0,15,169,8,8,,,,,,,
250,173,0,0,5,4,,,,,,,
237,10,15,163,3,4,,,,,,,
251,172,0,0,4,5,,,,,,,
203,167,53,2,5,8,,,,,,,
101,171,149,0,5,6,,,,,,,
250,139,0,32,5,6,,,,,,,
231,159,0,0,24,18,,,,,,,
206,150,0,0,49,27,,,,,,,
203,148,0,0,52,29,,,,,,,
205,147,0,0,50,30,,,,,,,
222,160,0,2,33,15,,,,,,,
219,148,0,0,36,29,,,,,,,
226,163,0,0,29,14,,,,,,,
179,165,33,3,23,7,,,,,,,
229,169,0,0,26,8,,,,,,,
225,168,0,0,30,9,,,,,,,
228,0,6,170,21,7,,,,,,,
233,1,6,169,16,7,,,,,,,
240,165,0,1,15,9,,,,,,,
243,166,0,5,12,6,,,,,,,
254,173,0,0,7,4,,,,,,,
254,173,0,0,7,4,,,,,,,
243,8,10,164,8,5,,,,,,,
248,105,2,69,11,3,,,,,,,
228,21,20,153,13,3,,,,,,,
3,168,247,6,5,3,,,,,,,
248,83,1,91,6,3,,,,,,,
250,171,0,1,5,5,,,,,,,
250,172,0,1,5,4,,,,,,,
249,172,0,1,6,4,,,,,,,
249,171,0,0,6,6,,,,,,,
241,0,7,173,7,4,,,,,,,
233,0,11,171,11,6,,,,,,,
245,121,0,0,11,56,,,,,,,
247,156,0,12,9,9,,,,,,,
244,167,0,0,12,10,,,,,,,
242,167,0,0,14,10,,,,,,,
249,169,0,1,7,7,,,,,,,
248,152,0,17,8,8,,,,,,,
242,167,0,0,14,10,,,,,,,
231,4,14,165,11,8,,,,,,,
228,158,10,7,8,11,,,,,,,
247,168,1,0,9,9,,,,,,,
242,166,0,0,15,11,,,,,,,
253,0,0,168,10,9,,,,,,,
18,147,240,22,5,8,,,,,,,
17,169,241,0,5,8,,,,,,,
22,171,236,0,5,6,,,,,,,
28,168,231,1,4,8,,,,,,,
19,170,235,1,3,6,,,,,,,
230,0,21,172,6,5,,,,,,,
252,153,0,23,5,1,,,,,,,
256,172,0,4,1,1,,,,,,,
256,156,0,20,1,1,,,,,,,
257,174,0,1,0,2,,,,,,,
253,173,0,1,4,3,,,,,,,
247,0,10,177,0,0,,,,,,,
242,0,15,177,0,0,,,,,,,
256,175,0,1,1,1,,,,,,,
64,176,194,0,0,1,,,,,,,
0,176,257,1,0,0,,,,,,,
13,174,244,3,0,0,,,,,,,
219,1,39,176,0,0,,,,,,,
253,175,0,0,5,2,,,,,,,
218,155,0,0,39,22,,,,,,,
215,152,0,0,42,25,,,,,,,
217,151,0,0,40,26,,,,,,,
249,167,0,4,8,6,,,,,,,
245,168,0,1,12,8,,,,,,,
218,25,32,145,7,6,,,,,,,
247,172,0,0,10,5,,,,,,,
226,17,16,150,15,10,,,,,,,
242,0,5,169,10,8,,,,,,,
245,0,2,171,10,6,,,,,,,
259,99,0,75,4,3,,,,,,,
199,172,61,2,3,3,,,,,,,
252,143,0,31,5,3,,,,,,,
241,0,5,171,11,6,,,,,,,
243,1,5,171,9,5,,,,,,,
252,173,0,0,5,4,,,,,,,
252,40,0,133,5,4,,,,,,,
252,174,0,0,5,3,,,,,,,
251,0,3,174,3,3,,,,,,,
11,166,244,8,2,3,,,,,,,
242,1,11,172,4,4,,,,,,,
235,108,0,55,22,14,,,,,,,
224,42,1,117,32,18,,,,,,,
226,159,0,0,31,18,,,,,,,
225,161,0,0,32,16,,,,,,,
247,168,0,0,10,9,,,,,,,
247,165,0,0,10,12,,,,,,,
249,168,0,0,8,9,,,,,,,
250,169,0,0,7,8,,,,,,,
247,168,0,0,10,9,,,,,,,
247,62,1,111,9,4,,,,,,,
247,172,0,1,10,4,,,,,,,
248,173,0,0,9,4,,,,,,,
243,171,0,0,14,6,,,,,,,
228,0,16,171,13,6,,,,,,,
223,0,21,171,13,6,,,,,,,
224,26,24,145,9,5,,,,,,,
249,168,0,3,8,6,,,,,,,
234,0,15,171,8,6,,,,,,,
18,169,233,0,6,8,,,,,,,
225,0,26,174,6,3,,,,,,,
238,156,0,11,19,10,,,,,,,
47,165,193,0,17,12,,,,,,,
236,164,0,0,21,13,,,,,,,
239,165,0,0,18,12,,,,,,,
236,165,0,0,21,12,,,,,,,
241,168,0,0,16,9,,,,,,,
226,169,2,1,20,7,,,,,,,
182,151,55,19,17,7,,,,,,,
238,167,0,0,19,10,,,,,,,
239,0,8,174,10,3,,,,,,,
237,0,9,173,11,4,,,,,,,
245,172,1,0,11,5,,,,,,,
250,1,1,171,6,5,,,,,,,
239,2,10,171,8,4,,,,,,,
248,171,0,0,9,6,,,,,,,
235,0,7,170,15,7,,,,,,,
228,169,2,2,27,6,,,,,,,
227,0,17,170,13,7,,,,,,,
221,0,29,171,7,6,,,,,,,
221,0,28,174,7,3,,,,,,,
247,172,0,0,10,5,,,,,,,
239,0,12,171,6,6,,,,,,,
238,0,14,172,5,5,,,,,,,
239,1,10,172,14,4,,,,,,,
4,168,252,5,7,4,,,,,,,
210,18,46,156,7,3,,,,,,,
131,173,124,0,8,4,,,,,,,
149,1,107,173,7,3,,,,,,,
95,3,160,170,8,4,,,,,,,
145,5,110,169,8,3,,,,,,,
152,1,101,170,10,6,,,,,,,
4,162,249,10,10,5,,,,,,,
228,0,25,173,10,4,,,,,,,
184,4,71,170,8,3,,,,,,,
251,26,0,149,12,2,,,,,,,
33,175,223,0,8,2,,,,,,,
3,172,248,3,12,2,,,,,,,
19,171,232,0,6,6,,,,,,,
223,0,27,175,7,2,,,,,,,
202,139,0,0,55,38,,,,,,,
208,139,0,0,49,38,,,,,,,
244,165,0,0,13,12,,,,,,,
248,166,0,1,9,10,,,,,,,
249,164,0,1,8,12,,,,,,,
253,173,0,0,4,4,,,,,,,
241,171,9,3,3,3,,,,,,,
253,142,0,23,4,12,,,,,,,
249,167,0,3,8,7,,,,,,,
216,6,29,166,12,5,,,,,,,
226,0,20,172,11,5,,,,,,,
218,0,29,173,10,4,,,,,,,
246,173,0,0,11,4,,,,,,,
235,0,18,175,4,2,,,,,,,
228,0,26,175,3,2,,,,,,,
251,172,0,1,6,4,,,,,,,
231,164,23,11,3,2,,,,,,,
249,169,0,1,8,7,,,,,,,
NA,NA,NA,NA,NA,NA,,,,,,,
218,0,39,175,1,2,,,,,,,
246,157,0,12,11,8,,,,,,,
NA,NA,NA,NA,NA,NA,,,,,,,
217,0,38,174,3,3,,,,,,,
